SMILES,luciferase_artifact,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
CCCC[N+]1=CC=C(C=C1)C.[Cl-],False,4.450994284340003,4.600994671758001,,
CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],False,4.397803227452149,4.14493112063151,,
CC(C)CCCC(C)CC=O,False,,4.198864633756791,,
CCCC[N+]1(CCCC1)C.[I-],False,,4.570632943710057,,
C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,False,,,5.010029874726081,
C1=CC=C2C(=C1)C=CC=C2N=C=S,False,5.0531352529170706,5.153131171825762,4.853134290547729,5.003133857090565
CC(=O)C1=CC=CC=C1N,False,4.448864857638396,,,
CC1=CC(=C(C=C1C2=CC(=C(C=C2C)OI)C(C)C)C(C)C)OI,False,,4.760030197409634,,
CN(C)C(=O)C1=CC=CC=C1NS(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,False,4.3988649544426,4.598864942530007,4.448864857638396,4.598864942530007
C1CC1(C(=O)NC2=C(C=C(C=C2)Cl)Cl)C(=O)O,True,4.148864616843579,4.748865707419434,4.148864616843579,
C1=CC=C(C(=C1)C=O)[N+](=O)[O-],False,4.198510537295644,,,
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],False,,4.410030303250599,4.810029897405945,5.010029874726081
CC1CC(CC(C1)(C)C)OC(=O)C(=C)C,False,4.448864857638396,,,
CC1=CCC(CC1)C(C)(C)OC(=O)C,False,4.298864798175959,4.3988649544426,4.3988649544426,4.498865393540615
COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,False,5.160031997995545,,,
C1=CN=CC=C1C2=CC=NC=C2,False,4.421923281026816,4.421923281026816,4.444981771347469,
C1=CC(=CN=C1)C(=O)NN,False,4.94709454009246,,4.347096427715119,5.64710389530669
C1=CC(=C(C=C1Cl)Cl)N,False,4.475999418492199,4.3988649544426,,4.400999284897221
CC1(CCC=C2[C@@]13CC[C@@H](C3)C2(C)C)C,False,4.3988649544426,4.3988649544426,,4.748865707419434
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CO4)CCC5=CC(=O)CC[C@H]35,False,,4.560029756289291,,4.560029756289291
C1=CC(=CC(=C1)O)[N+](=O)[O-],False,4.447095844824859,,,
CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,False,,4.748865707419434,,4.473145949387726
CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC,False,4.3988649544426,,,
C1=CC(=C(C(=C1)Cl)C(=O)NCC2=C(C=C(C=N2)C(F)(F)F)Cl)Cl,False,4.498865393540615,,5.2488672255444015,5.048866560110487
C1C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1,False,4.197449292591688,,4.421730498724273,4.397449532974095
C1C(O1)CO,False,4.415934636166446,,,
CN=C=S,False,4.194981959547696,,,
C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,False,4.443576878628715,,,
CC(=CCO)C,False,4.3988649544426,,,
OS(=O)(=O)O,False,4.387303010863693,,,
CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Zn+2],True,4.560029756289291,,,
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,4.449219037810705,5.249221701346889,6.599289363226768,5.499214827082544
CC(=O)[O-].CC(=O)[O-].[Zn+2],True,4.3988649544426,,,
CC1=C(C=CC(=C1)C(C(F)(F)F)(C(F)(F)F)F)NC(=O)C2=C(C(=CC=C2)I)C(=O)NC(C)(C)CS(=O)(=O)C,False,,4.796080925005434,5.346083534893619,5.696091506464046
CC(=O)C(CC(=O)OC)C(=O)OC,False,,4.448864857638396,,
CC(C)(C)C=C,False,4.266261220560959,,,
CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,,4.897096577302825,,
C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F,True,5.110031956768376,5.610036963564112,5.410028070483141,5.160031997995545
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,False,4.410473984276484,,4.697803320666659,
C(CS(=O)(=O)O)N,True,4.48203124434106,4.832030236645088,4.732030841314906,4.732030841314906
CC1=CC(=CC=C1)OP(=O)(OC2=CC=CC(=C2)C)OC3=CC=CC(=C3)C,False,4.548864726812244,4.448864857638396,,
CN(C)CCCNCCC#N,False,4.3988649544426,,,
C(=O)(N)NN.Cl,False,4.437996364870556,,4.293485760901672,
C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N,False,,,4.410030303250599,
CCCC[N+]1=CC=C(C=C1)C.F[P-](F)(F)(F)(F)F,False,,,6.198184831418563,
CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,,5.048511913024361,,
CCC(C)C(=O)C,False,4.208880132057619,,4.208880132057619,
C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,False,,4.629447377522171,4.5044473069638435,5.604445332252318
CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.O.O.[Cr].[Cr].[Cr],False,4.280382868944588,,,
CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,False,4.449219037810705,4.3992187150696465,4.3992187150696465,
C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,False,,,4.441758367005746,
COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,False,4.500638760449454,5.050639272621718,4.700638725496061,
C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,True,4.448864857638396,4.548864726812244,5.19886394724405,4.898864942667959
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],True,4.760030197409634,5.910024277312271,5.010029874726081,4.9100313379205005
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O[C@@H]6CCCCO6,False,,4.810029897405945,4.810029897405945,5.160031997995545
CCN(CC#N)C1=CC=CC(=C1)C,False,4.498865393540615,4.448864857638396,,
CC1=C(C=CC(=C1C2=NOCC2)S(=O)(=O)C)C(=O)C3=CNN(C3=O)C,False,4.838643978467709,4.888643376991013,,
CC1=CC(=C(C(=C1)Cl)N)C,False,5.648861041418151,,,
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,False,6.495393229358046,4.245333705878432,,
CCOC1=CC(=C(C=C1C(=O)C)OCC)OCC,False,6.056357117247871,4.456359014986922,4.156358666385592,4.206358362201615
C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],True,4.3988649544426,4.448864857638396,4.498865393540615,4.598864942530007
CC1=C(C2=CC=CC=C2C=C1)C,False,4.318777667539677,4.388691008991687,4.238690231044744,4.162971202585849
C[N+]1=CN(C=C1)CC=C.[Cl-],False,4.4428767348995235,,,
C1=CC(=C(C(=C1)Cl)Cl)O,False,4.447095844824859,,4.247096104879467,
CC1=C(C(=CC=C1)C)O,False,4.2705204339873735,4.348864512263225,,
CC(C)C1=CC=CC=C1C(C)C,False,4.448510966075284,4.3985103945772215,,4.330209559645669
CC(=O)C1=CC=CC=C1[N+](=O)[O-],False,4.406358444508688,,,
C1=CC=C(C=C1)C(CC2=CC(=C(C(=C2)I)O)I)C(=O)O,False,4.610029886099158,5.010029874726081,,
CCCOCCOCCOCCO,False,4.198864633756791,,,
CC1=CC(=C(C=C1)[N+](=O)[O-])N,False,4.759603031074802,,,
CCC1=CC=CC=C1N,False,4.3988649544426,,4.248864914695038,
CCCCCCCCSCC1=CC(=C(C(=C1)C)O)CSCCCCCCCC,False,4.598864942530007,5.048866560110487,4.998863636444484,
CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,False,4.810029897405945,4.810029897405945,6.26003230324049,
CCC1=C(C(=CC=C1)CC)N,False,5.196922953395873,4.271923160629408,,
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-],False,4.396743007005474,4.496743323600061,6.596707854841746,4.746744402114493
C1=CC=C(C=C1)C2=CC(=CC=C2)O,True,4.798865170407076,,,4.198864633756791
CC(C)(CC(=O)OC)C=C,False,4.447449801503656,4.447449801503656,4.197449292591688,4.197449292591688
CCCCN1C=C[N+](=C1)C.OS(=O)(=O)[O-],False,4.443576878628715,,4.493577504918692,
C1=NN=CN1N,False,4.206230535162556,4.463596870723851,,
C1=CC(=CC(=C1)C(F)(F)F)C(=O)CC2=CC=C(C=C2)C#N,False,4.448864857638396,4.698865786166042,4.448864857638396,
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,False,4.6232862069978395,5.223284291355415,4.673285320941205,5.473286046778108
CC1=C(C=C(C=C1)N=C=O)N=C=O,True,4.4689623173725455,4.498865393540615,4.518962452536041,5.243963703817819
CCCCN1C=C[N+](=C1)C.[I-],False,4.392526747522998,,,
CC(C)(C)C1=CC(=CC=C1)O,False,4.287452150687937,,,
CCCN1C=C[N+](=C1C)C.[I-],False,4.185572595621421,,,
[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,False,,4.1992190191615695,5.249221701346889,
[B-](F)(F)(F)F.CCCCCCCCCCN1C=C[N+](=C1)C,False,4.497096510006717,,5.197096347764532,
CC1=CCC(=C(C)C)CC1,False,4.3988649544426,4.3988649544426,,4.698865786166042
C1=CC(=C(C=C1N(CC(=O)N)CC(F)(F)F)C(F)(F)F)C#N,False,4.3988649544426,4.448864857638396,4.498865393540615,4.448864857638396
CCCOC1=C(C(=C(S1)C(=O)N2CCC(CC2)C3=C(C=CC(=C3)CN)F)C)Br.Cl,False,4.1366967728135835,5.8366895110363135,4.586696882306354,4.9866950012104585
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,False,4.504895729907975,4.457767310223987,4.657766870856908,4.457767310223987
C1=CC=C(C=C1)NC(=O)CCl,False,4.148864616843579,,4.248864914695038,
C1=CC=C(C=C1)NC2=CC=CC=C2,False,4.473865125589505,4.49886479222532,4.198864633756791,4.712816572249941
C1=CC=C(C=C1)[Hg]C2=CC=CC=C2,True,4.998863636444484,4.498865393540615,5.998872299722965,
[B-](F)(F)(F)F.CCCC[N+]1=CC=C(C=C1)C,False,,,4.1428762563574315,
C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-],False,,,4.560029756289291,
CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,False,4.401350634527242,4.951352363235002,,5.101351594423064
CC1=CC=C(C=C1)CO,False,4.493577504918692,,,
CCCC(C)CC,False,4.455998966253597,,,
C1=CC(=CC(=C1)O)C[C@@H](CO)[C@@H](CC2=CC(=CC=C2)O)CO,False,4.276583736435417,4.537996040972381,4.237996279380972,4.637996568860486
CCCC(=O)CC,False,4.685227187433945,,,
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,False,4.280804658518458,4.580804519092895,,6.030817140767739
C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,False,,,4.3988649544426,
CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,False,,,,4.745993618196718
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.O.[Br-].[Br-],False,4.510030276850633,,5.310025555333226,4.560029756289291
C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54.Cl,False,,,4.510030276850633,5.110031956768376
C[N+](C)(C)CC(=O)O.[Cl-],False,4.760030197409634,,,
CC(C[N+](C)(C)C)OC(=O)N.[Cl-],False,4.590601201559466,,,
CC(C)CC=O,False,,4.356119162355991,,4.548864726812244
CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,False,,,,6.060031709448664
CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,False,,4.998863636444484,,4.148864616843579
CC1=CC(=CC=C1)Br,False,4.796390613394271,4.396390174579963,,
C1=CC(=CC(=C1)O)N,False,4.335918644816231,4.685917793835783,4.185918293808811,5.235921052807468
COC1=CC=CC(=C1)C=O,False,4.3988649544426,,,
C1=C(C=C(C=C1Cl)Cl)O,False,4.494279028526469,,4.044279546571458,
CC(=O)OCC=C,False,4.404922842992303,4.254922865108714,,
C=CCCC#N,False,4.4096029375259915,,4.209602933330219,
C1CC2=C(C=CC(=C2)F)O[C@H]1[C@H](CNC[C@@H]([C@@H]3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,False,,,6.560036064079095,
CC(C)C[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2CC1=O)OC)OC,False,4.810029897405945,4.860029658404407,4.9100313379205005,
C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F.Cl,False,,,6.460046158343603,
CC1=C(C(=C(C=C1)Cl)N)Cl,False,4.523460365349586,,,
C[C@H]1CNCCC2=C1C=C(C=C2)Cl,False,,,5.8600265120155415,
C(Cl)(Cl)(Br)Br,False,,,4.406358444508688,
CC(C)(Cl)Cl,False,4.3988649544426,,,
C(SCl)(Cl)(Cl)Cl,False,4.247803225592409,4.497802379237555,4.797803308493714,
CC(C)(C(=O)O)O,False,4.412868480673322,,4.212868381833796,
CC(C)([N+](=O)[O-])Cl,False,4.4467433912537,4.246743359070103,,
CN(C1CCCCC1)S(=O)(=O)C2=CC=CC=C2N,False,4.256118813664984,5.2488672255444015,,4.948862919408721
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,False,,5.079447502453506,,
C1=CC=C2C(=C1)C(=O)OC23C4=C(C(=C(C=C4)O)Br)OC5=C3C=CC(=C5Br)O,True,,4.3988649544426,,
C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],False,,,4.810029897405945,
COC1=NC=C(C2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3F)F)F,False,,4.646364545942308,,
CC(C)(CC(=O)O)C(=O)O,False,4.652777351645827,,,
C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N.Cl.Cl,False,,,5.410028070483141,
COC(=O)N,False,4.348864512263225,,,
CC(C)C1=C(C(=CC=C1)C(C)C)N2C(=O)C3=C(C2=O)C=C(C=C3)O,False,,4.898864942667959,4.448864857638396,4.3988649544426
C[NH2+]C.CN(C)C(=S)[S-],True,,4.451876031031215,,
CC(C(=O)O)Br,False,,4.207258075769127,,
CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,4.395333393952827,5.045333054535517,4.35082340521843,
CC(C(Cl)Cl)Cl,False,4.405640603140518,4.455640455775885,4.205640239035108,
CC(C(=O)O)Cl,False,,,4.229258784387148,
C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N,False,,5.698861444284984,,4.948862919408721
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,False,4.402419983183693,4.925643185056835,,4.152419938174128
C(C(C(=O)O)Br)Br,False,4.191128294647675,,4.391128593646096,
CC(=O)C(=O)OC,False,4.496743323600061,,,
CCC([N+](=O)[O-])Cl,False,4.382817167661161,,4.182817533593604,
CCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,,5.1421791968976205,,
CCCCCC1=CCCC1=O,False,4.198864633756791,4.219299391938378,,
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],False,4.973581146081709,5.123580074692156,4.373581610365223,
C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],False,5.747098447207654,,,4.444224400790682
CC(C)(C)OC(=O)C1=CC=C(C=C1)O,True,4.448864857638396,,4.298864798175959,
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],True,6.653842697767992,5.053847521275726,5.653842697767992,4.553848214993438
C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],False,5.648861041418151,,,4.198864633756791
CO[Si](CCCN1C(=O)N(C(=O)N(C1=O)CCC[Si](OC)(OC)OC)CCC[Si](OC)(OC)OC)(OC)OC,False,,,,4.602226792436876
C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,False,,6.198870812420296,4.498865393540615,5.648861041418151
CN1C(=O)C=CS1.Cl,False,4.448864857638396,4.498865393540615,,
C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,False,,5.094646595835887,4.448864857638396,
C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)C3=CC=CC=C3,False,,4.748865707419434,,
CC(=O)CC(=O)NC1=CC2=C(C=C1)NC(=O)N2,False,4.3988649544426,,,
CC1=C(C=CC=C1[N+](=O)[O-])N,False,4.491827289859272,,,4.141826872109054
COC1=CN=C(N2C1=NC(=N2)NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)OC,False,,4.448864857638396,,
CC1=C(C=CC(=C1)OC)Br,False,4.494279028526469,,,
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O,True,5.29815581206846,4.64815732961893,4.19815672930734,4.19815672930734
CCCCN1CCCC[C@H]1C(=O)NC2=C(C=CC=C2C)C.Cl,False,4.760030197409634,,6.26003230324049,5.060031709448664
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,False,5.4488672992713925,4.3988649544426,,
C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],False,5.99641023281086,4.220985723576468,4.946391502779992,4.496390424185959
CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,False,4.610029886099158,,,
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],False,4.727432444296243,,,
C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-],False,7.1487416512809245,,4.548864726812244,
CC(C1=CC=CC=C1)N2C=NC=C2C(=O)OC.Cl,False,,4.510030276850633,5.360025701545049,6.510041520575165
CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,False,4.45707752093567,4.557078322107685,4.557078322107685,6.257039329785847
CCCCNC1CC(NC(C1)(C)C)(C)C,False,,,4.548864726812244,
COC1=C(C=CC(=C1)C=O)O,False,4.345333588403895,,,
C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,False,4.487649188930126,,,
C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],False,5.474038078778301,4.5240418332757,4.1992190191615695,
CCC(C)C1=C(C(=CC(=C1)C(C)(C)C)N2N=C3C=CC=CC3=N2)O,False,4.584310656667907,,,
CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,False,4.198864633756791,4.998863636444484,,5.4488672992713925
CC1=C(C=CC=C1O)O,False,4.3883435933613795,,,4.488342530888692
C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,False,4.2456860727852614,4.495685484472432,,
COC1=C(C=C(C=C1)Cl)C(=O)OC,False,5.26003230324049,,,
C1=C(C=C(C(=C1Cl)Cl)Cl)O,False,4.571677268432742,,4.571677268432742,4.221676513629747
C1=C(C=C(C(=C1Cl)N)Cl)N,False,4.475642127967793,4.400642468813146,4.200642062903431,4.700642961309738
C1=C(C=C(C(=C1I)O)I)I,False,4.3988649544426,4.448864857638396,,
C1=CC=C(C(=C1)O)S(=O)(=O)O,False,,,4.598864942530007,
CC1=CC(=C(C=C1)C)S(=O)(=O)O,False,,,4.441287830356207,
CCCC1C(=CC(=CN1C2=CC=CC=C2)CC)CC,False,4.498865393540615,4.498865393540615,4.698865786166042,4.998863636444484
CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],False,,4.4442793609000795,,
C1=CC=C(C(=C1)C(=O)Cl)[N+](=O)[O-],False,4.338690024408557,,,
CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],False,4.544299248867679,,4.444299132180872,
C1=CC=C(C(=C1)CC#N)[N+](=O)[O-],False,4.454206894211393,,4.078487277061986,
CC(C1=C(C(=CC(=C1)C(C)(C)C)C(C)(C)C)O)C2=C(C(=CC(=C2)C(C)(C)C)C(C)(C)C)O,False,,4.748865707419434,,
CCCCCCC(C)(C)C(=O)[O-].CCCCCCC(C)(C)C(=O)[O-].[Ca+2],False,4.323145502645515,4.548864726812244,,
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],False,4.404206267132018,,4.122762303764118,
CCC(=O)N([C@H]1CCN(C[C@H]1C)CCC2=CC=CC=C2)C3=CC=CC=C3.Cl,False,,4.345694440789796,5.995678626217358,5.445692591194441
CC1=CC=CC=C1N=O,False,4.437648836909748,,,4.411930076818776
CC1=C2C(=CC=C1)C=CC=N2,False,4.39883449008218,,,
CC1C2=NN=C(N2C3=C(C=C(S3)CCC4=CC=C(C=C4)CC(C)C)C(=N1)C5=CC=CC=C5Cl)C,False,,4.760030197409634,4.510030276850633,5.060031709448664
C1=CC=C(C(=C1)CCl)CCl,False,4.198864633756791,,4.3988649544426,
CCCCCCOC1=C(C(=C(C(=C1)C)O)C)C,False,4.993576747492357,4.593577350445455,4.593577350445455,4.493577504918692
C1=CC=C(C(=C1)CCl)[N+](=O)[O-],False,4.193927934456267,,4.282515484741644,
CC1=CC2=C(C=CC=N2)C=C1,False,4.4027766526878445,,4.291364130564801,
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N.Cl.Cl,True,5.822637314252105,4.922628222723976,,5.0976262337651095
C1CC1(C(CC2=CC=CC=C2Cl)(CN3C=NC=N3)O)Cl,False,6.198870812420296,5.648861041418151,4.448864857638396,6.698970004336019
CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)N3CCCC(C4=CC=CC=C43)N(C)C,False,,4.584625115315534,,7.010105436281227
C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,True,5.444995172445838,4.46999666022917,4.4411282997502255,4.919997490187454
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC.Cl,False,,,4.67858593011413,6.510041520575165
C1=CC2=C(C=CC(=C2)[N+](=O)[O-])N=C1,False,5.297448842950477,,4.247449905206265,
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.O.O.[Na+].[Na+].[Fe+4],False,4.510030276850633,,,
CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].CN1N=C(C(=O)N=C1SCC2=C(N3C(=O)[C@H]([C@H]3SC2)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)C(=O)[O-])[O-].O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[Na+],False,,,4.810029897405945,
CNC(=O)C1=CC=CC=C1,False,,,4.148864616843579,
C1=CC=C(C=C1)C(=O)NN,False,4.486955619388075,4.4369558019555635,4.236956302395109,4.4369558019555635
C[C@@H](C(=O)C1=CC=CC=C1)N.Cl,False,4.274906296799681,,4.324905706639208,4.424905723270962
CCCN[C@H]1CCC2=C(C1)SC(=N2)N,False,,,4.810029897405945,
CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O,False,,4.510030276850633,6.659952682338607,5.660032085297399
CN1C=CC2=CC3=C(CCN3C(=O)NC4=CN=CC=C4)C=C21.Cl,True,7.101823516502323,,,5.471263222275348
C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,False,,,5.26003230324049,5.410028070483141
CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,False,5.8600265120155415,,,6.410050398674292
CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,False,,4.810029897405945,4.610029886099158,
CC(C)(C)OOC(=O)C1=CC=CC=C1,False,4.19815672930734,,4.2727516245034405,
CC1C(C(CC(O1)OC2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N6CCOC(C6)OC)O,False,,5.610036963564112,4.6346252833964705,5.510027465964983
CC(C)CCCCCCN,False,,,4.145992904260828,
CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.CC1=C(C=CO1)C(=O)NC2=CC=C(C=C2)C(=O)N3C4=CC=CC=C4/C(=C/C(=O)N5CCC(CC5)N6CCCCC6)/C(CC3)(F)F.C(=C/C(=O)O)\C(=O)O,False,5.004198138494939,,5.654195130079576,6.454198242840723
C1C(=O)CC2=CC=CC=C21,False,4.198864633756791,4.148864616843579,,
C1=CC=C(C(=C1)N)N.Cl.Cl,True,5.638687774897673,4.438691063647086,4.388691008991687,4.838691904583784
C1CC2=C(C=CC=C2O)C(=O)C1,False,4.760030197409634,,,
CCCC[N+]1=CC=C(C=C1)C.[I-],False,,,4.400995133758416,
C1=CC(=C(C=C1Br)Br)Br,False,4.348864512263225,,,
COC1=C(C=C2C(=C1)C(=O)NC(=O)N2)OC,False,4.760030197409634,,,
CC1=CC2=C(C=C1)OCC(=O)CO2,False,4.198864633756791,,4.448864857638396,
C(C(CCl)Cl)O,False,4.404206267132018,,,
C1CC(=O)NC1,False,,4.194278991996725,,4.707573346459226
CCCCCCN1C=C[N+](=C1)C.[I-],False,4.389733861086099,,4.589734101420616,
CCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,,5.0967417564939135,,
CCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,False,4.4442793609000795,5.194281709215791,5.644280361386039,4.341407228942007
CC(CCC(=O)O)C(=O)O,False,,,4.19815672930734,
CCN(CC)C=O,False,,,4.084430807134566,
CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+],False,,4.40028391242597,,
CN1C(=NN(C1=O)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2OC(F)(F)F)OC.[Na+],False,,4.487841450338568,,
